date,developerResponse,review,rating,isEdited,title,userName
2023-01-30 03:05:18,"{'id': 23317427, 'body': ""Hi, we released an update to our Apple TV app to resolve the issues you have been experiencing. Please update the app in your Apple TV App Store and let us know at help.hbomax.com if there's anything else we can help you with. \n\nThanks!\nHBO Max Support"", 'modified': '2021-06-11T01:02:37Z'}","What is the point of getting so many great movies together, if the platform you use to show them on, doesn’t work? This app has been through at LEAST 5 updates without fixing the basic ability to auto-forward to the next episode, while watching multi-episode content. I’m getting this app for free through my cell phone provider AT&T, otherwise I would not pay for this app.

Jan 29th 2023 - The current version of the HBO app is the worst version yet. The interface is buggy buggy buggy. I cannot get through more than 24 hours without having to restart the app because of freezes. Many time the content will just stop playing in the middle of a show. Even just “logging in” is a joke, taking waaaaaay longer than it should to simply open an app and start watching content.",1,True,"Great content BUT, the app DOES NOT work, zero stars",Chowlander
2023-01-06 18:19:14,,"I love the HBO selection but this app is downright bad. I have subscriptions to 5 other big name streaming companies and this one is the worst as far as performance. I want so bad to use it but at this point, I don’t even know if it’s worth keeping the subscription because of how often it freezes. I’m talking like every 3 seconds and my internet is plenty fast. I don’t have these issues with any other streaming service. I’m assuming I’ll get some kind of response like “sorry for the technical difficulties you are experiencing, reach out to our support staff, etc” creating the illusion that I’m the only one experiencing this, but I’m not. That’s just the oldest cheapest trick in the book companies will use instead of investing in the real problem at hand. Please fix your bugs and the app! I want to enjoy my HBO subscription!",1,False,"Can’t watch, too buggy",Jestersmidt
2023-02-27 06:17:34,,"This app has a great selection of movies and shows, and the selection never disappoints me. That being said, it makes hbo my go to place to consume media. I was going on a trip and wanted to download content for this trip. I downloaded a variety of shows and movies, and all of the downloads went through and completed. i made sure to check before i left for my flight. however, once i was on the plane and without wifi or data, i could not access my downloads because the entire hbo max app would not work due to “lack of network”. i was beyond disappointed, as anyone would be. 

this app would be 5 stars if it weren’t for that huge bug.",3,False,good app overall- with some major bugs,Jaded:):
2023-04-04 04:09:43,"{'id': 35780828, 'body': 'We want to make sure downloads/using HBO Max offline works great for you. See this article for some common tips and tricks: http://itsh.bo/max-downloads. If you have any additional questions, please reach out to us at hbom.ax/contact so we can take a closer look with you. ^HBO Max Support', 'modified': '2023-04-05T07:13:55Z'}","Downloads are a big part of what I watch.  I try to download a show before bed for example. It shows it’s still trying to download when I wake up.  If I open app the download resumes.

 I am not downloading UHD.  It should never take 6 hours to download one show. No other streaming app has this issue.  This company is way too big to have very a basic function not work.  Also the downloads expire in 24 hours once you start. What? This isn’t a rental. No other streaming app does this either.

I have many of the issues others have but I don’t see many discuss downloads. As long as this app has been out these bugs should have been fixed by now and shows a serious lack in caring about customer satisfaction. It’s like, ""we’re really going to make you work hard to enjoy your show""",1,False,Downloads,Jj939
2023-03-06 05:33:21,,"I’ve been using this app for about four months and on my phone it’s just OK. There is some pretty decent Contant however, me being a voice over user it’s kind of difficult at times to swipe through things because of the buggy nature of it. It’s crazy that you have a easier time going through it when you’re not signed up or signed in then when you’re logged in. Their tree view/real feature needs some work as well because when I swipe up through the real, it gets even slower. For a person who is totally blind that is very daunting. And even just trying to swipe through things the times it goes super slow when you are trying to be fast about what you’re getting to.",2,False,Needs work on the accessibility side.,shawn mays
2023-02-01 19:24:37,"{'id': 34646096, 'body': ""Hi Waldo, we're happy to help. We have some great troubleshooting steps here that should improve your experience: http://itsh.bo/browser-playback. You also may want to try restarting your network (modem and router) if you haven't yet. If those don't work, please reach out to us at hbom.ax/contact for additional support. - HBO MAX Support\n"", 'modified': '2023-02-02T23:17:06Z'}","HBO Max has a plethora of great shows that spans from childhood classics to grusome horror. This doesn't hide the fact that the application still needs to be worked on with its user-interface and playback feature. While watching a show or film, you'll notice that your cursor does not dissapear like many other streaming services nor does many buttons on your keyboard are useful like spacebar to pause and play(that does not exist) nor do you have buttons to skip forward or back. And many times when you open the application, it is in the incorrect aspect ration, and will stay that way for a random amount of time, which can then hinder your viewing experience or your browsing experience.",2,False,"Good Streaming Service, Disapointing Application",Waldo Walker
2023-05-19 21:36:22,,"i’ve been watching shows and movies on this app for a while now but recently i decided to download 30 episodes from south park. It showed it was downloading so i left it alone for a while to let it download. when i came back to it, it said i had 0 downloads. so, i tried logging out of my account, deleting the app, and even tried deleting the downloads. now, i cleared all of my downloads and it says i don’t have any downloads anymore, but when i try to re-download the episodes i get a message saying i have a limit to 30 episodes of downloading. but it says i don’t have any downloads ?",4,False,downloads,hjayde777
2023-05-03 04:32:18,"{'id': 36331953, 'body': 'Hi, thank you for taking the time to leave a review and share your thoughts. We would like to learn more about your experience. Please reach out to us at hbom.ax/contact so we can take a closer look with you. Thanks. HBO Max Support', 'modified': '2023-05-04T14:32:56Z'}","The app is the absolute worst of all the streaming services. It is glitchy, it skips part of the show or movie when it cuts to commercials as if it continued to play in the background while the ad ran and if you attempt to rewind, it just makes you watch the advertisement again.. Don’t even get me started on why I pay them to make money off of showing me ads? And the most infuriating thing is that it always skips to the next episode automatically way too early and skips the end of the show so I had to disable that feature and now manually click each episode. Just don’t think it’s worth the money. They are also clearly aware of the flaws and don’t seem to make any effort to improve it because what do they care as long as people subscribe?",1,False,Worst app PLEASE FIX THIS APP,madafdumbapp
2023-02-19 12:55:45,,"i came to complain about their destructive change to a classic’s theme song and the next week the show was GONE! when you complain about a show or request a show they may do the exact opposite, how taunting. i paid for a subscription just for THAT specific show so now that it’s gone without notice! i will be canceling my subscription because their horror selection has TERRIBLE audio so besides cartoons there’s nothing for me to watch! BTW almost every other platform gives you the decency of alerting you when a show is going to leave the platform HBO max has no respect for your paying customers who should have the chance to BINGE if needed since they PAID for your platform and should have that right at least.",2,False,do not trust hbo max,ssangyi
2023-05-11 23:28:08,"{'id': 36466438, 'body': ""Hi there. We have some great troubleshooting steps here that should help with your app crashing: itsh.bo/troubleshoot-mobile. If those don't work, please reach out to us at hbom.ax/contact for additional support. Thank you! HBO Max Support\n"", 'modified': '2023-05-11T15:46:16Z'}","Came to a page that suggested update with a big button. so I updated opened it up and it came back to the exact same page to update. I delete the app and then download it again still come back to the same page about updating. I can’t watch a thing now. I was trying to get back to the show. I was watching now I’m locked out by this loop.
I called HBO support and he told me that yes they had had an issue and that it was just resolved moments before I called. So I went back and sure enough everything’s working now.",5,True,Update loop,bradwhite
2023-02-26 22:43:25,"{'id': 35110210, 'body': 'We want to make sure downloads/using HBO Max offline work great for you. See this article for some common tips and tricks: http://itsh.bo/max-downloads. If you have any additional questions, please reach out to us at hbom.ax/contact so we can take a closer look with you. HBO Max Support', 'modified': '2023-02-28T05:01:23Z'}","Why is there even a download option if you have to be connected to the internet to watch them!? As someone who has lived in a Rural Area my entire life where getting Wi-Fi at home is insane; we have two options, both satellite and both are EXTREMELY expensive like 200/month for limited data, that is slow, and spotty! I can tell you that having the download option is great until you have to be connected to internet to watch said downloads! I have to get it to play and then put my phone on airplane mode to keep watching when my service drops! 
Other than that it is a great app and I love pretty much everything that I have gotten to watch!",2,False,Fix the Download option - thanks Rural America!,HonestyIsTheBestPolicy23
2023-01-06 00:38:02,,"The shows and movies are awesome with a great selection. I have no complaints with the content. My complaints lie with the app and user experience. I mainly use this app on my iPad, and the experience is iffy when switching between different pages like home and search. My number one complaint is in the downloads section. If I have downloaded something and want to watch it while not connected to Wi-Fi, the app is very buggy and sometimes won’t let you watch what you downloaded until connecting to the internet. Overall it’s a good service, but it has some major issues that should be an easy fix",3,False,Great service But app needs some work,fluffycheezit
2023-01-16 00:47:31,,"I specifically got the HBO Max ad-free plan so that my husband and I could watch Harry Potter movies on our recent trip. I downloaded the movies in the app, but when we were on the plane, the app kept saying I was offline. I thought maybe there was an issue when I was downloading. When we got to a connection airport, I connected to Wi-Fi and played the movies for some time to make sure they all worked in the app. Got on the (10 hour long, mind you) plane -> ‘You are offline’ again. 
What’s the point of having downloads that don’t work offline? Even more so, what’s the point of paying for a plan that allows downloads if they don’t work on a plane????
I am very frustrated and I really wish I could get my money back.",1,False,"Downloads DO NOT WORK,what’s the point of paying more?",Joan d'Arc95
2023-04-12 20:27:11,,"We’ve been subscribing to HBO for years. We got onboard with an Apple TV when they came out. Currently we use an Apple TV 4K —  here’s my concern: When HBO became HBO Max, our viewing history was gone. The new App did not hold on to that data! 
Now I see that in May, HBO Max will become MAX & I’m concerned that again we will lose our viewing history, our favorites, the stuff on our *up next* menu on the Apple TV.

That would be a real bummer, as new seasons of shows that should show up on *up next* won’t. Please postpone pushing this new MAX app out until your developers can fix the issue I described to prevent it from happening again.",3,False,Please don’t screw it up when you become MAX,crpple
2023-03-05 02:14:32,"{'id': 34926396, 'body': 'Hi, thank you for taking the time to leave a review. We want to ensure that using HBO Max is an excellent experience for you, and an advocate would be happy to reach out to you directly to help. If interested, fill out this form: help.hbomax.com/AppReview and include your username lesly826 where it asks for your Web Handle. HBO Max Support', 'modified': '2023-02-17T11:09:21Z'}","This is by far the worst app I’ve ever used to stream anything. Casting is a nightmare due to how incredibly slow the app is, and that’s if the app decides to stream whatever I’m watching to begin with. Currently watching game of thrones and the app makes me not want to watch the show at all because it skips to the next episode right before getting onto the ending of the current episode leaving a whole minute without knowing what happened and most of the time the subtitles only work when they want to. I’ve also noticed a lot of reviews complaining about many other annoying things about the app and similar to this from over a year ago and it has yet to be worked on?",2,True,"Good streaming service, Bad app",lesly826
2023-02-10 06:31:14,,"Downloaded content to watch while on an oceanic flight (read: no Wi-Fi available).  I tried the app in airplane mode the night before the flight, with Wi-Fi and Bluetooth disabled to ensue the download played; it did without issue. 

In the air, opened the app, and the download would not appear.  No HBO Max during the 5 hour flight.  Once I connected to the Internet again, the download appeared once again.

The issue is repeatable on the ground as well, just not immediately following the download or shortly after disabling Internet access. There is something about waiting some time (E.g. - overnight) that causes the issue to occur.",3,False,First use & hit bug with downloads,D.Fisch13
2023-02-18 16:38:39,,"You don’t update or release episodes often enough also your titles are not exclusive enough to keep paying for a subscription. so increasing your fee for something already overpriced wasa dumb move.I have already canceled my subscription until there is a price drop or an increase of frequency in your top shows being released like doom patrol, when are we going to get the other half of the series? I also find a lot of your new content to be over woke . ease up and get back to story telling without forcing woke narratives into everything it’s annoying. I don’t watch movies and tv for political correctness. I watch to escape reality! Shape up or go bankrupt. Listen to your viewers not your share holders",2,False,You ffffed up,doctorwhodi
2023-02-25 10:34:14,"{'id': 35079884, 'body': 'Hi, thank you for taking the time to leave a review. We want to make sure that using HBO Max is a great experience for you and an advocate would be happy to reach out to you directly to help. If interested, fill out this form: help.hbomax.com/AppReview and include your username - Lauren415510 - where it asks for your Web Handle. Thanks! HBO Max Customer Support', 'modified': '2023-02-26T20:16:13Z'}","Your app is abysmal and you should be embarrassed. I can’t watch my downloaded content while offline and instead get a message from your app saying that I should check my Internet connection. Watching downloaded content while offline is the entire point of it! Attempting to download multiple episodes of something at the same time crashes the app. Attempting to renew an expired episode of something appears to not work but does, but only when you kill the app and then go back in. Attempting to renew multiple episodes doesn’t work, however, and so I’m forced to kill the app and then reopen it after each episode is renewed. 

It’s just so frustrating and ridiculous. I have these issues despite having new devices, an updated app, and a super-fast Internet connection despite the downloading / renewing issues.

I’ve been out of the country for the past month and have been unable to watch any of the content I’m paying for. When I get back I’m cancelling my subscription and doing a chargeback on my credit card.

Oh, and your decision to increase the monthly subscription fee was offensive.",1,False,Unbelievably awful app,Lauren415510
2023-01-30 20:27:45,,"It gets 1 star because you do get a decent amount of content.

The major issues:

It randomly remains dark, like when you tap for the UI (the play/pause button, etc). Except there’s no UI. It’s just dimmed.

The app skips episodes. It struggles to load the next episode and will keep skipping until it loads an episode correctly. If you try to select the episode from the list (which is a pain to get to), it loads into the last 5 seconds of the episode, beginning another train of skipping episodes.

Downloads disappear at random. I downloaded a few episodes to watch on a plane and I was only able to watch 4, before everything disappeared. I had to land (2 hours later) and establish internet connection to bring up all my downloads. Literally, defeats the purpose…

“Keep watching” will remain up even though you’ve watched till the end. My app is littered with movies and series that I’ve finished, yet remain in the “keep watching” tab. The show is over. Go away. Even if you let it run to the very end, it just sticks there.

Pulling up a series’ “all episodes” is a 10-step process.",1,False,Needs a LOT of IT Support,BoQw12334
2023-05-09 13:55:52,"{'id': 36467995, 'body': ""Hey there! We want HBO Max to be a good experience for you, and we have some great troubleshooting steps here that should help with your app crashing: itsh.bo/troubleshoot-mobile. If those don't work, please reach out to us at hbom.ax/contact for additional support. Thank you! HBO Max Support"", 'modified': '2023-05-11T17:21:46Z'}","I was halfway through a four hour movie and it gives me a prompt that I cannot refuse, I need to download an update. I didn’t even back out to the main menu or the selection of movies, I was in the middle of the movie, needed to check another app so I pressed the home button, and it takes up the entire screen with no X or close or later option saying that I have to download the new update. Annoying enough, so I do. But I get back into the app, and I can’t even use it. It keeps telling me to download an update I already have. So I delete it, redownload it. Same thing. I can’t use the app. Bad design to have an inescapable prompt and worse yet the glitch that keeps it from going away even after I download the update.",1,False,"Unusable, I Cannot Use",DigDanithan
2023-03-30 18:29:47,"{'id': 35708205, 'body': 'Hi, thank you for taking the time to leave a review. We want to make sure that you have a great experience using HBO Max, and an advocate would be happy to reach out to help you directly. If interested, fill out this form: help.hbomax.com/AppReview and include your username - CanUSADJS - where it asks for your Web Handle. HBO Max Support', 'modified': '2023-04-01T01:06:07Z'}","Content is fine - been an HBO subscriber for decades. Entirely frustrating that HBO have no understanding of how Downloads are supposed to work. I have downloaded content for long airplane rides, only to launch the app and discover the app won’t work because there is no connectivity. When looking into Support, I’m told to launch the app while connected to WIFI, then put it in Airplane Mode, then close the app and restart. Can’t do that while in flight, so there goes that trip. Did it from the hotel before return flight, using the instructions provided, get back on plane, same problem. If you have to be Connected to use Downloads, please fire your developers, HBO.",2,False,HBO Doesn’t Understand Downloads,CanUSADJS
2023-04-06 18:59:59,"{'id': 35834991, 'body': 'Hi, thank you for taking the time to leave a review. We want to make sure that you have a great experience using HBO Max, and an advocate would be happy to reach out to help you directly. If interested, fill out this form: help.hbomax.com/AppReview and include your username - Dobie1918 - where it asks for your Web Handle. HBO Max Support', 'modified': '2023-04-07T23:22:09Z'}","First of all HBOs original shows are some of the best out right now. However the overall app experience makes it almost unbearable to watch anything. One thing is why are we forced to watch adds in the middle of our programming when we are already paying for the service? HBO is one of the only streaming services to do this, just pure corporate greed. Every time the add comes on the stream freezes and I have to back out and try it again 3-4 times before it works. I’ve called and HBO blames it on my internet but this app and those adds are the the only time I have isssues like this. With the money they are receiving it seems they could fix issues like this that are very fixable with a little effort…",1,False,"Great content, terrible app experience",Dobie1918
2023-02-04 16:12:41,"{'id': 34686948, 'body': 'Hi, thank you for taking the time to leave a review. We want to make sure that you have a great experience using HBO Max, and an advocate would be happy to reach out to help you directly. If interested, fill out this form: help.hbomax.com/AppReview and include your username - fyutexbn458&?:22$ - where it asks for your Web Handle. HBO Max Support', 'modified': '2023-02-06T00:24:43Z'}","Content on HBO has been consistently solid. This app is garbage though. Connection drops randomly, loading times go and on sometimes, and the design thinking is baffling. For instance, you have the option to download content - great for long flights or areas without wifi/cell service. Except that in order to access the content you downloaded, you have to be connected to a network or the app just kicks you back to a “disconnected” screen. Who is the brain child behind that one? Given that HBO is a major media platform, and every other media service has figured it out by now, it’s shocking the lack of thought put into this app.",2,False,"Review for app only, not content",fyutexbn458&?:22$
2023-03-03 04:27:18,,"HNO!

It’s clear you are still a part of the good ole boy club. Living in the past releasing one show a week as we all yawn and are forced to conform to your poor decisions. My rating is soooo generous as you know. Time to step your game up and become a forward thinking company. People are busy. When we do have time, we want to watch shows on our schedule not yours! Think we will just keep doing what you think is best for us or what your schedule dictates? I bet your numbers are suffering in comparison to companies that evolve like…. Netflix! Prove me wrong. Ahhh yawn. So tired of the old stuffy way digital companies used to do things versus the way things are and will be. Canceled.",2,False,"Living in the past, dying company?",Racer2bee
2023-02-24 03:50:06,,"So I know others have also mentioned this, but for real I truly hope the HBO creator reads this review! For one this app and website have amazing movies and shows, some of the best and most watched to be exact. So in this case they can definitely afford to fix these problems. 

I mean come on, even Netflix has better loading times or even any other apps do as well. The real problem for me isn’t the loading time getting onto the app,  but the loading time once you’re on. I can watch a show for 5 mins and then… ‘  .  .  .  ‘ shows up and then the show isn’t even playing just loading for quite awhile. 5 mins later same thing happens. I MEAN WHAT IS UP WITH THIS SERVICE… please fix it",1,False,Terrible loading times and constant crashing!,screw baddies
2023-05-01 01:04:36,"{'id': 36290035, 'body': ""Hi there, we see you've noticed some hiccups with the app, and we'd like to get you back to watching your shows! As a quick fix, we suggest uninstalling and reinstalling the HBO Max app, and checking your device for updates. For additional assistance, please contact us here: https://help.hbomax.com/us-en/Home/Index. Thanks! - HBO Max Support"", 'modified': '2023-05-02T17:34:21Z'}","What is wrong with this app? I feel like it used to be all right although not very user-friendly while you’re in the show, it’s not easy to navigate to the next or previous episodes. But recently, it is an absolute nightmare to try to watch anything. If I’m not connected to Wi-Fi, I noticed it glitches out and turns off, claiming that I have no network. So I have started to download full episodes before I have to go anywhere. Now, even that is glitching out in the middle of a downloaded episode telling me that I have no network. Even though I will have full bars, and every other streaming app of mine works. Do you guys need some bug fixes. The reason I pay for this app annually so I can watch TV on the go.",1,False,Please update your app,tifsidwell
2023-02-20 17:56:22,,"I honestly cannot put 4 stars because there is nothing that does not work in the app. But it is quirky and missing some nice features from other streaming services, like tapping on a cast name to see all their movies for example.

But the content is probably the best of all the streaming apps right now. So many great movies and shows. Except the newly added real TV stuff that we could do without, the rest is top notch.

Definitely an app to use and a subscription that is worth it.",5,False,"Amazing content, quirky app",SHWTD
2023-02-04 04:12:03,"{'id': 34679914, 'body': ""Hi, thank you for taking the time to rate and review. We strive to provide the best experience possible. Let's see how we can make this right. To have an advocate reach out to you directly to dig into this, please fill out this form: help.hbomax.com/AppReview and include your username - <USERNAME> - where it asks for your Web Handle. We'll be in touch to work with soon after. HBO Max Support"", 'modified': '2023-02-05T09:23:13Z'}","This is not a review about the content that HBO provides, solely about the mobile app. It has so many bugs that need to be fixed. The most consistent bugs I experience are: (1) It autoplays the next episode 1 minute before the episode I’m watching is done, often in the middle of dialogue; and (2) The subtitle feature breaks often. It will either not work at all or it will change the audio to be Spanish when my settings are in English. I can only fix this by going to the desktop version to reset it. When I try to fix it in the app it always says “subtitles can be configured in settings” but theres no other place to change them. Its clearly a bug. Please fix this so I can enjoy watching HBO shows more easily!",1,False,"Love HBO, app is TERRIBLE",Stfrfnrh
2023-05-09 21:02:57,,"I have a suggestion for old movies from the 1930’s, 1940, & 1950’s - please add in where you can serve movies by years, ie.. 1940, etc. . Sometimes it’s hard to remember all the titles but when I find a movie & it has other suggestions that is definitely helpful. But also add where you can look up movies by entering a year. I was pleasantly surprised when I found the amount of old movies that you have but unless you remember a title you can’t look them up. Thank you. ( I think you can look up current movies by putting the year, why not, oldies too!)❤️ PS. Or add it as a separate genre, as in: “Oldies” or “Classics”! Thank you.",3,False,Old movies,55sheila
2023-01-16 04:59:19,,"HBO Max keeps deleting Watch history and favorites when I haven’t watched in a while, which is stupid because I’m still going to watch it, but just not in a while and now on certain shows I don’t even remember which season and episode I’m on, because HBO Max keeps deleting Watch history and favorites, can someone please fix this issue so my BB shows don’t delete from Watch history and favorites. Because this app is great other than that and I want to continue to use it but this issue is becoming a problem because of HBO Max keep deleting Watch history and favorites.",3,False,HBO Max Keeps Deleting Watch history and……,Rapward
2023-02-22 04:13:59,"{'id': 27245904, 'body': ""Hi, thank you for taking the time to rate and review. We're always looking for ways to improve the app and streaming experience for our customers. We'll make sure to pass this on to the rest of our team. To share additional feedback or other feature requests, please feel free to use our feedback form here: https://help.hbomax.com/feedback. Thank you, HBO Max Support"", 'modified': '2022-01-05T05:57:29Z'}","We know this type of app CAN be done, look at Showtime and their almost perfect 5 stars. Here’s my story:
SUDDENLY NO ACCESS. 😡 I pay for HBO through spectrum & have used the HBO Max app for YEARS w/ no problems signing in (Bluetooth found my spectrum, easy. Just like Showtime and every other service BUT HBO) 
1 day, I had to uninstall and reinstall & suddenly BOOM: a new screen WONT Bluetooth link like before until I find some mysterious email & password *I never needed before and don’t ever remember using. ***HBO MAX customer service couldn’t help me and kept telling me to contact my provider. why would my provider know an email that HBO says is affiliated with them? WHY THE CHANGE?I am locked out and paying for HBO that I can’t use on my iPad anymore.",1,True,CANCELLED after 20 hrs of HBO- email sign in!?!?!?!,P.TwoBears
2023-03-17 01:11:29,,I know she loves about HBO max is because lots of my favorite shows are on it my favorite show step-by-step full House family matters and The nanny and I really really really like is full house and fuller House the Grinch free Willy all of us and I really love this because every night I watch this on my tablet before bed and I really don’t really get to watch my tablet so thank you to this app for letting me watch my tablet I really love it I actually do and I do anything for it if It needs help I’ll do anything for this app,5,False,The best from brinley,Play gnkko
2023-05-09 10:18:53,"{'id': 35716211, 'body': 'Hi, thank you for taking the time to leave a review. We want to make sure that using HBO Max is a great experience for you and an advocate would be happy to reach out to you directly to help. If interested, fill out this form: help.hbomax.com/AppReview and include your username - SkiGrrrl - where it asks for your Web Handle. HBO Max Support', 'modified': '2023-04-01T23:28:40Z'}","I have left reviews about the glitches in this stupid app, but glitches remain. Like, episodes will start playing in Spanish. Or, if you set app to autoplay next episode, the current episode will be cut off five minutes before the end, so you lose important narrative content, like Ned’s beheading and Dany emerging from the flames unscathed—twice. Ridiculous. Stupid, and probably easy to fix. Also, in terms of subtitles—why are there such a limited number of languages for subtitles and captioning, and why can’t you change it without going into settings? I should be able to close caption in any language. 

And, why are subtitles in big black blocks in the middle of the stupid screen in foreign films? Imbeciles.",1,True,Unaddressed glitchy annoyance,SkiGrrrl
2022-12-31 13:01:50,"{'id': 34019516, 'body': 'Hi. We want to make sure downloads/using HBO Max offline work great for you. See this article for some common tips and tricks: http://itsh.bo/max-downloads If you have any questions, please reach out to us at hbom.ax/contact so that we can take a closer look with you. HBO Max Support', 'modified': '2022-12-31T05:30:38Z'}","This is totally crazy, I’ve used the app successfully for a long time but recently downloads will not play unless you have access to Wi-Fi - which kind of defeats the idea of downloading a movie to watch on the plane. I have the add-free app so it’s not that, I have the latest app so it’s not that, I’ve deleted and redownloaded the app and it’s not that. Really disappointing.

Update - got a response from the HBO team - totally useless, it’s like they didn't read my note. Simply pointed me to a list of “possible fixes” including the ones I mention above. Clearly I’ve read all the online support. You have a problem with your app - STOP CLAIMING USER ERROR AND FIX THE ISSUE - I’m not the only person who has this problem.",1,True,Downloads don’t play,PK Tv viewer
2023-05-04 03:38:10,,"So when I downloaded the app I tried to sign into my account with provider but when I clicked on it, it just kept loading and loading for a long time. I deleted the app and reinstalled it and still wouldn’t work and I know it’s not my Wi-Fi because I have all bars. The device I’m trying to sign in on is the  iPhone 14 and the newest update (16.4.1a), so it might be my device by I really don’t know I let it sit there and load for 15 minutes but it still would not work. I’m really sad about that though because I really like the shows and movies on hbo. What should I do to sign in?",3,False,Can’t sign in,sayersj rea
2023-04-15 02:14:43,,"I’ve never seen an app as horrible as HBO I mean HBO GO I mean HBO Max I mean Max when it comes to casting. Also the title menu stays at the bottom of the screen through entire episodes also it struggles to detect Wi-Fi also subtitles aren’t even available for all shows also it’s insanely glitchy and I really do hate it so much. You’ve had more than enough time to get all of this figured out, I don’t think you care at all. Year after year it’s the same problems and no fixes. There’s too much good, compatible competition out there to be paying for a “premium” streaming service that doesn’t work half of the time. Very disappointed in the functionality of this entire platform.",1,False,Terrible all around,l!lG87
2023-05-23 00:54:16,,"No it’s not perfect, nothing is. However, I have an iPhone and a Roku device. After reading all the negative critiques I feel fortunate to report that all my platforms work without issue. I’m curious about the people who are reporting trouble using the screen functions such as, fast forward,reverse etc. as mine work as they should. I loathe commercials especially during a movie or series so I opt for the premium, commercial free subscription. I hope I don’t find myself reporting negative outcomes after loading the update.",4,False,Seems to work well,The Voyerguy
2023-03-18 22:00:46,"{'id': 35469945, 'body': 'Hi Christina, we want to make sure downloading and using HBO Max offline works great for you. See this article for some common tips and tricks: http://itsh.bo/max-downloads. If you have any additional questions, please reach out to us at hbom.ax/contact, so we can take a closer look with you. Thanks, HBO Max Support', 'modified': '2023-03-20T04:24:05Z'}","I have run into the same problem 3 different times now. I download shows to my iPad through the HBO Max app when I’m online. They are fully downloaded and ready to go. Then, when it comes time to open up my iPad on a plane or any other time when I don’t have wifi, the app will not let me go to any other screen besides the one that says I have no internet connection and to try again. There is no way to access my downloaded content unless I bypass the first wall by connecting to the Internet. It’s beyond frustrating since downloads are supposed to be for this exact scenario.",2,False,Downloads aren’t accessible without internet (??),christina0093
2023-05-12 08:19:10,"{'id': 36499893, 'body': ""Hello! We're sorry to hear this has been your experience, and we'd like to spend some time looking into this with you. If you're interested in speaking with an advocate directly, please fill out this form: help.hbomax.com/AppReview and include your username where it asks for your Web Handle. Thanks! HBO Max Support \n"", 'modified': '2023-05-13T15:33:20Z'}","Never... and I mean NEVER has a worse streaming app been allowed on the Apple Store. This is the worst premium app I’ve used.  Even Criterion Channel, which brings in probably 1/20th of the money that HBO does, has released a superior product with fewer bugs.   Just a few programmers could fix this in a week, but extreme incompetence of HBO management has left this one an absolute nightmare for years. Here are the problems I'm having on my 14 inch 2021 Macbook Pro. 

There are bars surrounding the image at all times, reducing my 13 inch screen. 
Sometimes the image loads at 800x600, like in the 1990s, for no reason
When paused, the video doesn’t buffer
When connection is slow, instead of dynamically adjusting like NFLX, it just drops the audio 
Video freezes many times in every episode
Loads slower than all other streaming services
Lack of 4K, a 10 year old technology, on 95% of content
Mouse stays on top of the screen in full screen mode and cant be hidden

Please, give your programmers a raise or some extra help, they have failed your customers, HBO MAX.",1,False,The most CURSED premium app ever,Sell0ut1
2023-01-28 19:23:07,,"In a competitive field of streaming services, HBO Max takes the cake as the most buggy, least helpful app of all the services. For years users have reported issues streaming their downloaded movies/episodes when not connected to wi-fi (AKA the whole point of downloading). HBO basically renders the app useless when not connected to Wi-Fi, making the app useless while traveling or not connected to a reliable home Wi-Fi. 

I love the content availability of HBO, but it isn’t worth anything if you can’t download it. Would avoid the iPad app like the plague and if your reason for downloading is to watch when not at home, this isn’t the app for you as it will basically crush your dreams.",1,False,Worst streaming app of the group,Stewy7988
2023-01-26 02:14:58,"{'id': 34512345, 'body': 'Hi, thank you for taking the time to leave a review. We want to ensure that using HBO Max is an excellent experience for you, and an advocate would be happy to reach out to you directly to help. If interested, fill out this form: help.hbomax.com/AppReview and include your username mykidswererightaboutyou where it asks for your Web Handle. HBO Max Support', 'modified': '2023-01-27T08:01:26Z'}","Never had this problem before (though I haven’t accessed it in a few weeks) but every time I load this app it asks me to choose to view all of HBO. When I select it it, it takes me to my previous watches and continues as well as a movie selection but no matter what I select it takes me right back to asking to me to select view all of HBO and won’t allow me to select any content. I didn’t pay all this time for nothing. 

What is going on here? Works on my browser on my laptop at home I believe as I haven’t tried that in a while and I’m not home now to find out. It should work on my iPhone 14 though as it used to.

Please fix this or I’m out. Not a good time yo waste money.",1,False,Can’t run on my iPhone.,mykidswererightaboutyou
2023-05-10 23:47:02,"{'id': 33782551, 'body': 'Hi Rob! We want to make sure downloads/using HBO Max offline work great for you. See this article for some common tips and tricks: http://itsh.bo/max-downloads. If you have any additional questions, please reach out to us at hbom.ax/contact so we can take a closer look with you. HBO Max Support', 'modified': '2022-12-18T05:05:28Z'}","10 May 2023 update: WHEN are the folks at HBO going to get the universal message that the download + watch offline (eg on an airplane) experience is HORRIBLE. This has been a problem for years and it’s not getting better. Bottom line: great content, HORRIBLE app experience.
—————————-
The app is great with the huge exception that off-line downloads fail. Multiple times I have downloaded episodes of shows to watch on an airplane, when I get on the airplane and open the app, it tells me, surprise, I am “off-line and try again!” It then prevents you from getting any of your downloaded content. Fail, fail fail fail fail, fail, fail.",2,True,Offline downloads FAIL,RobMalone
