date,review,rating,isEdited,title,userName
2023-07-23 21:09:32,Please make it to where I don’t have to start the episode all over again. I get 30 minutes into a show and then I stop watching and come back to it and it doesn’t remember where I stopped watching.,2,False,Tv shows,Mp1206
2023-02-08 06:21:20,This is the best service for screening up to date features.,5,False,Quality of selections.,cactiblue
2023-02-07 21:27:21,I hate when you give 2-3 episodes free and then I have to pay for the rest,5,False,Tv,Charles Finley
2024-01-30 05:18:21,I love paying for service only to get ads.,5,False,10/10 love being bent over,Bhandarimahesh12
2023-11-01 03:02:10,Please keep the saw movies on there for another week I didn’t know they were leaving and I just got prime,5,False,PLEASE,aidenhargreeves
2023-11-23 00:34:17,"I often get the “Playback error” whenever I try to watch something…..it’s so annoying! Even though I update the app, restart the device, delete the app, redownload it sign back in, it may work awhile, but the again I get the playback error! (I have a iPad 6th gen, it’s not that old!",1,False,Won’t play,Nikky1966
2023-11-07 13:02:39,One of the few apps that doesn't provide the ability to change the playback sped.,3,False,Playback Speed needs to be added,Karenandal
2023-01-18 02:45:59,Like that you can watch old shows and movies,5,False,Prime video,david trandal
2023-10-07 07:27:10,BAN the access through browsers and force your PAID users to download your crap app? Shame on you. Do you really think that depriving your customers’ freedom of choice is gonna bring you more revenue in a recession? Good luck then and you truly deserve less screen time and paid users but more strikes and boycotts,1,False,Shame on you,Sayyyyyes
2023-08-03 17:04:42,I almost smashed my phone if I try to rewind to hear what I didn’t hear then it will have to take me back to the last ads to watch it’s annoying don’t make me break ma phone cuz I will also make you pay if you wanna help help without no stress ugh,1,False,Hey you need to work on your ads it’s annoying,janetconnor
2023-06-16 15:42:21,"Another case of redesigning an app for the worse.  It was fine before.  Now it pushes for-pay content in inscrutable categories.  Like other, I’m sorry to see Free to Me go.  Between this and the Max fiasco I’ll be watching a lot less, maybe a good thing.",2,False,Cluttered and disorganized,Touristan
2023-03-30 00:43:13,"iPad version now makes it extremely difficult when viewing list of episodes to see more than one episode at a time. Everything is super sized. It’s as if I’m looking at a zoomed in page.  

I find myself going to Netflix to find something to watch.",1,False,Horrible update,23027v
2023-03-09 13:32:53,I did not give it a 5 star rating because you did not give me Mia and me for free because I can’t find it anywhere else so please make it free for me please,4,False,It’s not fair,al Elena
2023-02-19 18:06:54,"Once totally free movies or tv episodes are now either full of ads or you have to pay for each episode. Also, ethical and great moral movies that we watched three years ago are not available or have been deleted altogether.",2,False,Movies,LoganSo
2023-01-16 16:18:53,"I found it intriguing, fast paced, and brilliantly written. The characters were fun to watch and the actors were brilliant! Can’t wait for season three!!!",5,False,Alex Rider TV Series with Otto Farrent,Alex Rider is Superior
2023-01-14 15:23:08,"I have been in the middle of watching movies and they go to a rental instead of free. I wish there was warning of the expiration, and In the video streaming competition, there’s not a lot of good new choices.",3,False,Lack of choices,Jrokers
2024-01-23 02:35:38,Trying to find a movie to watch and I have to pay for all the movies I would like to see even though I have a prime account. Not sure what the point of having a subscription is if I have to pay for the movies on top of that.,1,False,Pay for every movie,smile4cow
2023-09-15 02:59:01,"…unless you’re willing to fiddle with it, unplug, reboot, cancel, try again, for about 20 minutes every time you want to watch something. And don’t let the device go to sleep or you’ll have to start the whole process over. Beyond frustrating.",1,False,Doesn’t with Apple TV,Fullframer
2023-08-15 17:47:10,Recent updates have broken the app for me on my ipad. l’ll be sure to avoid updates on my other devices. Today’s appearance of forever synching  without actually deleting old dowloads nor dowloading the new stuff I’ve selected is a reminder why I still buy discs for the content I love.,1,False,absolute garbage recently,Aximite
2023-04-30 06:54:25,Prime video is so good they make my socks fly in the sky without deny! Zoo-we-mama this app is as a fresh baked Alaska! This app makes me happier than a pig in mud so you should use it oh dilldy darn gosh yes you need it.,5,False,Oh yippie Oh Yay!,CarpeDiemD
2023-06-28 15:11:44,I keep getting bumped out every time I try to watch anything on prime all my other channels work fine it’s just this one and any subscriptions I have through this channel my internet is high speed and quality excellent so fix the crap already!!,1,False,Channel is terrible,Frank futter
2023-06-16 01:16:14,Why are more and more ads popping up at twice the sound volume of the regular videos? Where is the option to only see free prime content? That's gone  Where are the labels to identify content as free Prime content? Gone. Why are icons now twice their size? This app and service is going downhill fast!!,1,False,Gone Downhill,HypatiaAlexia
2023-05-21 09:59:07,Good content but lacks basic functionality in the player. I always watch elsewhere if possible because of this. Sad.,2,False,Needs option to change playback speed,MorpheusJudicator
2023-04-20 23:49:58,"I’ve had trouble with this app for several days, now I see I’m not the only one.  I’m not crazy about the new look but can live with that as long as I can watch my programs.  This app either freezes, or is buffering.  It cant seem to simply play the programs.",1,False,App Won’t work,tmarnall
2023-04-10 01:39:42,"If watching shows and movies, i require closed captioning- however, it constantly turns off and I have to keep going in to and turning it back on.  No other app does this but prime video.",2,False,Annoying closed captioning bug,hj1973
2023-04-08 22:37:32,Make  purchases transfer to other profiles,4,False,Suggestion,Mark Bazcucki
