reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
56c6d4be-1733-4e22-9edd-ed26444404d6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,E muito importante para mim para praticar mais minha língua portuguesa.. Só eu tenho uma pergunta... Como posso eliminar minhas transferências offline? Procurava mais nao encontrei ninhuma opção.. Desde já muito obrigado,4,0,2.0.6,2020-03-12 06:29:41,,,2.0.6
55b5a4ad-9928-42c2-bb94-b3518aeca174,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Acabei de instalar a App. Vivo na Grécia e pelos vistos não posso ver praticamente nada... Qual a lógica?,1,0,2.0.6,2020-02-16 00:50:19,,,2.0.6
811d8633-4571-4220-ae3a-7c3185ebdb17,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Finalmente disponível em Android TV. Muito bom. Finalmente posso ver as séries portuguesas que sempre quis acompanhar. Parabéns, está muito bem conseguida",5,2,1.0.17,2019-11-18 21:32:07,"Caro Paulo Nóbrega, obrigado pelo seu comentário. Sendo utilizador de AndroidTV e se tiver disponível um Chromecast, pode navegar na app Android e transmitir para a sua TV. A nova versão (disponível em beta) oferece os conteúdos de áudio no AndroidAuto. Esperamos que goste.
Caso surja alguma questão, envie o seu comentário para o email play@rtp.pt.",2019-12-17 09:13:07,1.0.17
9df98f14-3e53-43c0-a721-84b014caf4fc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excelente aplicação. Catálogo muito completo. Para ser melhor falta apenas ter uma conta de utilizador que permita fazer o tracking dos preferidos e do que já se viu para ser mais fácil gerir o conteúdo.,5,7,1.0.17,2020-01-24 22:42:24,"Caro Miguel Almeida, obrigado pelo seu comentário. 
Iremos encaminhar a sua sugestão para a área de produto digital RTP Play. Caso surja alguma outra questão, pedimos que envie o seu comentário para o email play@rtp.pt. 
Mais uma vez obrigado pela sugestão.",2020-01-29 16:18:23,1.0.17
071d7cf0-e58f-4b8d-89bb-8f8f296499e0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Imenso anúncios e com falhas constantes na emissão em directo.,2,2,1.0.17,2019-11-24 18:46:16,"Caro Fernando Araújo, muito obrigado pelo seu comentário. A aplicação RTP Play disponibiliza anúncios no início dos diretos apenas no primeiro acesso, após este momento não deve visionar mais anúncios por um período de tempo. Relativamente às falhas que indica, pedimos que envie o seu comentário para o email play@rtp.pt.",2019-12-10 13:36:13,1.0.17
1c6712bd-9145-41b7-9bfd-dbbaabb97e58,António Neves,https://play-lh.googleusercontent.com/a-/ALV-UjUrt65fUbyUFT_c5Ju2sWlTyIqJMdDWI9rCTNHta2IcWGvi,Seria interessante disponibilizarem os canais no Live Channels da Google para Android TV. Seria de mais fácil acesso.,5,0,1.0.17,2020-08-29 13:02:59,,,1.0.17
ea919125-d9d9-4909-acb0-d66fc088fae3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"A App até é interessante e permite ter acesso a algumas coisas com valor. Agora não faz sentido nenhum ter até os noticiários por vezes ""sem direitos de transmissão online"". É até idiota. Se nos dermos ao trabalho de procurar noutro lado encontramos tudo online. Para quê isso? Experimentem viver e trabalhar fora desse país e vão ver do que falo. Se for preciso envio print screen para perceberem do que falo. Desinstalado.",1,0,2.0.4,2019-10-20 12:43:19,"Caro João Rodrigues, obrigado pelo seu comentário.
Alguns conteúdos (programas e emissões em direto) não têm direitos de transmissão para fora do território nacional e como tal não se encontram disponíveis para visualização fora de Portugal.",2019-10-28 16:34:58,2.0.4
08e0d76c-d647-43b2-9daa-cf0fba388f58,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,O update que fizeram torna a app muito mais intuitiva para qualquer pessoa e os conteúdos estão simplesmente fenomenais. Ainda bem que a RTP se chegou à frente e criou uma app melhor do que qualquer outra vista até hoje em Portugal (de longe) ao ponto de eu a pôr no top mundial de apps de estações televisivas,5,0,2.0.4,2019-11-13 22:19:25,"Caro Duarte Monteiro, obrigado pelo seu comentário. A aplicação melhorou bastante não só ao nível da usabilidade, como também na qualidade das emissões e no número de conteúdos disponíveis. Esperamos que corresponda às suas expectativas. Para alguma questão, pedimos que envie o seu comentário para o email play@rtp.pt.",2019-11-25 11:37:44,2.0.4
a24f5e51-953b-40b6-bfd8-4acfcce74717,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"edit final: Já funciona - - - Mas porque é que isto não permite fazer cast? edit: eles dizem que tem. mas tenho um chromecast que funciona bem com o YouTube e Netflix, no RTP Play não aparece nada. edit2: o cast só aparece para programas em deferido. Em directo não dá... porquê? edit3: Obrigado. cast da emissão ao vivo já funciona :)",5,0,2.0.4,2019-10-17 18:13:38,"Caro Ricardo Sancho, muito obrigado pelo seu comentário.
Com a nova atualização já é possível utilizar o Chromecast nas emissões em direto. Esperamos que goste desta nova funcionalidade.
Para qualquer outra questão, pedimos-lhe que envie o seu comentário para o email play@rtp.pt.",2019-10-17 17:27:21,2.0.4
dd040fb3-920d-42e5-9886-be7ae15ccb6e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pessimo continua aparecer no extra SEM direitos de transmissao online,quando é que a RTP pensa resolver o problema, estou em UK e gostava de ver os novos episodios de conta me Como foi assim nao da para ver",1,1,2.0.4,2019-12-14 20:47:00,"Cara Eduarda, obrigado pelo seu comentário. Alguns conteúdos (programas e emissões em direto) não têm direitos de transmissão para fora do território Português e como tal não se encontram disponíveis para visualização fora de Portugal. Caso tenha qualquer outra questão, pedimos-lhe que envie o seu comentário para o email play@rtp.pt.",2019-12-17 07:38:23,2.0.4
b8d786c5-9ad1-4de3-9766-b8408c28207e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"É uma óptima aplicação! Muitos parabéns á rtp pela iniciativa. Disponibiliza todo o conteúdo original sem ser preciso contas nem emails, muito fácil de utilizar e uma fantástica maneira de levar o trabalho português a toda a gente!!",5,5,2.0.4,2019-11-23 01:52:12,"Cara Raquel Pereira, obrigado pelo seu comentário. O catálogo que a aplicação disponibiliza é muito vasto e variado. Esperamos que goste da nossa oferta. Caso tenha alguma outra questão, pedimos que envie o seu comentário para o email play@rtp.pt.",2019-11-25 12:31:02,2.0.4
5a37482e-36a2-4037-851f-1d257d6b5aa3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"O esforço é louvável, na centralização de todos os canais de TV e rádio, e na disponibilização de programas e podcasts já emitidos, e esta neste momento muito mais estável e visualmente apelativa. Uma funcionalidade muito útil, seria registar em que episódio e em que parte do episódio ficou a nossa visualização anterior.",5,1,2.0.4,2019-12-18 08:56:07,"Caro Vítor Vieira, obrigado pelo seu comentário. A app RTP Play tem imensas funcionalidades e vários tipo de conteúdo (diretos tv e rádio, podcasts, programas a pedido, transferências, favoritos, etc). Desde que comentou, a app já sofreu várias atualizações que a tornou mais estável. No ecrã inicial fica registado em ""Continuar"", em que ponto ficou",2019-12-18 15:37:43,2.0.4
4ba5567a-2b21-4fd7-82b8-a2fae2427269,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Vivo na Inglaterra, Se ainda agora estive a ver um pouco do Got Talent Portugal, porque é que não posso ver o programa desde o princípio???? ""Sem direitos de transmissão online""???? Para que serve esta aplicação então???? E porque é que isto acontece com tantos programas????",3,0,2.0.4,2020-01-19 23:39:03,"Caro Ari Santos, obrigado pelo seu comentário. Alguns conteúdos (programas e emissões em direto) não têm direitos de transmissão para fora do território Português e como tal não se encontram disponíveis para visualização. Caso surja alguma outra questão, pedimos que envie o seu comentário para o email play@rtp.pt.",2020-01-20 19:02:43,2.0.4
c8b42850-3723-41eb-9b94-5f95de0b6dd0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ótima app, adoro ver a RTP a apoiar produção portuguesa, adoro quão nos facilita ver séries nossas tão facilmente. RTP é não só um canal diferente mas também o melhor. Grande aplicação continuem a melhorar, agradecemos.",5,0,2.0.4,2019-11-23 01:45:42,"Caro José Pereira, obrigado pelo seu comentário. A aplicação RTP Play permite o acesso aos mais variados conteúdos do grupo RTP, seja em áudio ou vídeo. Estamos continuamente a introduzir melhoramentos.
Caso tenha alguma outra questão, pedimos que envie o seu comentário para o email play@rtp.pt.",2019-11-25 12:28:27,2.0.4
01ca2a95-9029-444a-ba9f-5f81b8f54cd4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bons Filmes Boas Series... Possibilidade de ver TV Portuguesa em Excelente qualidade UltimasAtualizações foram excelentes Parabens RTP,5,3,2.0.4,2019-11-08 08:13:37,"Caro Sandro Vieira, obrigado pelo seu comentário. Estamos gradualmente a introduzir melhorias nas aplicações do universo RTP Play. Esperamos que seja do seu agrado.
Para alguma outra questão pedimos que envie o seu comentário para o email play@rtp.pt.",2019-11-18 17:41:49,2.0.4
1db2a66d-20a8-4e3e-aca2-128bd10f8bf6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Nem todas as pessoas têm dinheiro para comprarem tablets/telemóveis todos os anos, deixar de suportar android 4 numa aplicação que funcionava perfeitamente é incentivar o desperdicio, numa empresa pública paga pelo dinheiro dos contribuintes ainda pior, mau exemplo.",1,1,2.0.4,2020-01-23 12:50:15,"Caro Nuno Dias, obrigado pelo seu comentário.
No caso do seu dispositivo não ser compatível com a aplicação RTP Play (Android 5 ou superior), pode aceder à plataforma através do endereço rtp.pt/play.
Caso surja alguma outra questão, pedimos que envie o seu comentário para o email play@rtp.pt.",2020-01-29 16:08:30,2.0.4
c0e1d964-e000-4fe3-a3b4-be78e3553fef,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Obrigada por colocarem o Chromecast na nova atualização !,5,0,2.0.4,2019-10-21 07:36:20,"Cara Nanci Sousa, obrigado pelo seu comentário. Esta atualização adicionou a possibilidade de utilizar Chromecast e AirPlay nos conteúdos em direto. Esperamos que goste.",2019-10-28 16:50:55,2.0.4
bbb61bbb-57dc-4d6b-af99-8aead2ee27d3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Esta aplicação não funciona no estranjeiro?,2,0,2.0.4,2019-11-20 20:42:02,"Cara Marta Luzes, obrigado pelo seu comentário. A aplicação RTP Play funciona no estrangeiro, mas alguns programas e emissões em direto não podem ser visualizadas fora de Portugal por questões de direitos de transmissão.
Caso tenha alguma outra questão, pedimos que envie o seu comentário para o email play@rtp.pt.",2019-11-25 12:21:50,2.0.4
367ab713-0e6a-47ba-825d-330b493e7f34,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,2.0.4,2020-02-28 21:35:20,,,2.0.4
02b2ad6a-3173-4cba-9edc-a4c5ce8ed13f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Uma app de uma televisão pública que me ""presenteia"" com publicidade é simplesmente vergonhoso",1,1,2.0.3,2019-10-14 21:02:22,"Caro Rui Batalha, obrigado pelo seu comentário. 
Pedimos-lhe que remeta a questão que nos coloca para o email play@rtp.pt.",2019-10-28 17:01:04,2.0.3
1b4894c5-b8cb-43b6-ac49-f378925d19e9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nao da imagem desde que foi updated nao se ve nada,1,0,2.0.3,2019-10-14 22:24:53,"Luís Guimaraes, obrigado pelo seu comentário. 
A aplicação foi recentemente atualizada e a questão que reporta deverá ter sido resolvida. Caso ainda se mantenha  pedimos-lhe que envie o seu comentário para o email play@rtp.pt.",2019-10-17 17:24:23,2.0.3
ea453db8-0a10-40f2-9e8c-c936387faa31,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,2.0.3,2019-10-05 05:22:02,"Caro Carlos Barros, muito obrigado pelo seu comentário.",2019-10-08 12:43:10,2.0.3
98e41873-788a-423b-92ec-18b77e03a3ab,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Wow parabéns, excelente trabalho.",5,0,2.0.3,2019-09-26 21:29:24,"Caro Marco Vieira, muito obrigado pelo seu comentário.",2019-09-27 08:35:28,2.0.3
e70393a9-e306-4005-bcfa-a6d49985510b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aleluiaaaa!!! Finalmente uma actualização e que actualização!!!! Ficou perfeito! Aparência moderna, repararam muitos dos defeitos que apontei, estou muito satisfeito. Agora só resta mudar o video player do site rtp que faz load load load sem motivo nenhum.",5,4,2.0.2,2019-09-13 05:14:38,"Caro Sidónio Sousa, muito obrigado pelo seu comentário. 
Estamos a melhorar o produto RTP Play e em breve iremos lançar ainda mais novidades.",2019-09-13 10:52:20,2.0.2
6a5ac5fd-1da4-4140-8641-272b3f5e4713,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ótima melhora na última versão da app! Sim, agora com suporte para o Chromecast. So pedia, por favor, acrescentarem a opção do ChromeCast também para os directos.",5,17,2.0.2,2019-09-13 18:41:56,"Caro utilizador, obrigado pelo seu comentário. 
A aplicação RTP Play tem suporte para Chromecast em todos os programas vídeo. Brevemente iremos disponibilizar nas emissões em direto.
Caso esteja com dificuldade em visualizar a opção de Cast, por favor envie o seu comentário para o email de suporte play@rtp.pt para melhor verificarmos o que relata.",2019-09-13 19:29:19,2.0.2
03c51db5-f600-4d5f-8081-63d67ce582f8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nesta atualização já não consigo aceder aos diretos... Nenhum canal... É um pena.,1,0,2.0.2,2019-09-13 14:35:19,"Caro Alberto Andrade, obrigado pelo seu comentário.
Caso esteja com dificuldade em visualizar os conteúdos em direto, por favor envie o seu comentário para o email de suporte play@rtp.pt para melhor verificarmos o que relata.",2019-09-26 12:59:47,2.0.2
9ecf6aec-9a58-43f5-80d3-43a9a0eb8642,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Está excelente a nova actualização da app.,5,0,2.0.2,2019-09-16 06:38:06,"Caro Alexxx, muito obrigado pelo seu comentário.",2019-09-17 14:25:28,2.0.2
7d796c62-8535-4702-83b6-ca552e071c08,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Após a última atualização graficamente muito bom e mais fácil de percorrer os menus. Opções como Continuar a ver onde se parou muito útil.,5,0,2.0.1,2019-09-12 21:59:44,"Caro Pedro Moreira, obrigado pelo seu comentário. 
Esperamos que tenha a melhor experiência de sempre com esta nova atualização.",2019-09-13 10:57:39,2.0.1
f7cad6d6-a682-482a-bf68-8aadfa8d6803,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"quando tento ouvir um programa on-demand na antena 3, o programa nunca toca até ao fim e a app reinicia. Por favor corrijam este erro pois é bastante frustrante tentar ouvir um programa até ao fim que é constantemente interrompido :(",1,2,1.0.9,2019-06-06 10:12:03,,,1.0.9
0e54bfbb-5ae3-4f97-9856-b0cdcd01e66d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sem conexão com ChromeCast, está anos-luz atrás do muitas outras...e perde metade da utilidade.",3,0,1.0.9,2019-06-10 20:31:46,,,1.0.9
c1cfaf0c-25dd-4c61-b46b-e8e1a367271f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lento...lento....lento,1,0,1.0.9,2019-10-10 20:57:01,"Caro Luís Martins, obrigado pelo seu comentário.
Para melhor entendermos a questão que nos indica, poderia enviar o seu comentário para o email play@rtp.pt?",2019-10-14 09:32:40,1.0.9
14fdc2e8-9036-449c-a2ed-c05f7c42fbf6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mas que lixo tecnológico. A função de procura só cobre os nomes dos programas e não os títulos dos episódios, o K dá uma experiência de utilização bem medieval. E fazer uma App e não seguir guidelines da google, tá logo a pedi-las. Erros e crashes por todos os lados, os botões não funcionam sempre, o vídeo falha, nem permite chromecast, etc. Pior, uma aplicação de um canal de tv k não tem versão nativa para Android TV, é pobre. Mas k desperdício de recursos. Epa, se querem copiar bons exemplos , então procurem por SVT, NRK e Rai.",1,20,1.0.8,2018-10-03 09:01:50,,,1.0.8
c0e22172-3275-4a55-b28e-f8e84e83a2c6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Não se compreende como o RTP play em modo de full screen nao roda livremente de acordo com a posição do dispositivo, situação banal em qualquer app em modo full screen, tipo YouTube, tvi e similares. Adicionalmente, esta app ""crasha"" muitas vezes quando fica em background. Fora isso, é de aplaudir o que a rtp fez",3,2,1.0.8,2019-01-21 09:04:30,,,1.0.8
b7b2dd4c-9523-43fd-8a53-88db963f5db1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Works ok now. Thanks from a faraway Australia. However, it still irks me that some programs on RTP Internacional are blocked due to copyright, despite the channel being meant for international consumption.",4,3,1.0.8,2018-10-14 03:19:00,,,1.0.8
6c683c72-0de6-4df8-9c78-37e6729ba3e5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tem um UI muito simplificado. Fácil de navegar mas não é atractivo. Nao vejo opção para mandar como Chromecast ou Google Cast.,3,0,1.0.8,2019-02-05 13:31:38,,,1.0.8
0f4232b8-6753-42f2-9cfa-7c1c5d3f7f30,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Não permite fazer cast para a Tv/chromecast e afins. A RTP acha mesmo que gostamos de ficar a segurar e olhar para um telemóvel ou smartphone enquanto visionamos conteúdo?,1,3,1.0.8,2019-01-05 14:15:09,,,1.0.8
af2a2344-271e-42b4-8ac8-60b2f352e92d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pior aplicação seria difícil de ser feita,1,1,1.0.8,2019-02-07 00:12:53,,,1.0.8
7fad8247-1430-424b-975a-83c2f61e0612,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Falta suporte para Chromecast!,3,4,1.0.8,2019-01-19 17:49:04,,,1.0.8
232c2f59-d0cb-459e-8429-52f4ec72fd16,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ainda não suporta Chromecast...,3,3,1.0.8,2018-11-13 21:18:11,,,1.0.8
1d7b346a-baf0-4274-ba66-d7db6fd6b234,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,reproducao bloqueia...,2,3,1.0.8,2018-10-22 17:08:12,,,1.0.8
23228a74-cdf3-4782-a7cc-4e810f56767c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Perfct,5,0,1.0.8,2018-10-13 14:56:20,,,1.0.8
b156425d-60e5-4627-a1d5-3f932fc85bc7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mau, muito mau. Os vídeos não tocam e congelam passados pouco segundos. Não 
dá para salvar localmente os vídeos para ver offline. O telejornal por 
defeito tem mais de um ano. Chama-se ""serviço público"". Recordo a todos que 
a RDP consome por dia 1 milhão de euros (€1.000.000/dia) dos contribuintes 
portugueses.",1,2,1.0.7,2018-07-05 22:59:56,,,1.0.7
58d50d07-5deb-4c49-851c-04e75b7ca74f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"App does not change to landscape on android, and the live video is outside 
the screen durind play. This means even the option of fullscreen is not 
available since its somewhere outside the screen.",1,2,1.0.7,2018-07-15 07:43:10,,,1.0.7
92f68e64-8781-4817-84e4-cae8bc064c6a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Triste demais nos imigrantes nao podemos ver o jogo na aplicação... onde 
esta a estação publica de televisão... e onde está a utilidade publica????",1,3,1.0.7,2018-06-30 19:01:10,,,1.0.7
822644ad-c06a-4b21-8160-e4bf85ff696d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"No estrangeiro e antes conseguia ver a rtp pela app, agora já não. Nem pela app já se pode ver de borla.",1,0,1.0.7,2018-09-09 16:47:07,,,1.0.7
02f63eff-20fc-4742-9252-2fb99bc48e0e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Já estava na altura de a aplicação permitir o streaming por via de dispositivos ChromeCast,3,4,1.0.7,2018-08-28 13:33:00,,,1.0.7
05540186-5653-45d6-92e3-3878b42c649d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Falta suporte para Chromecast,3,6,1.0.7,2018-09-25 07:41:55,,,1.0.7
3263bcfd-b32b-4820-b723-4cfd533ce61b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"A APP nunca foi boa, mas agora perdeu a única coisa que ainda tinha de bom: 
O link para o telejornal vai parar ao arquivo de 2017... Será mesmo assim 
tão difícil actualizar? O telejornal de 2017 não interessa a ninguém.",1,2,1.0.6,2018-05-22 07:15:26,,,1.0.6
cdee7543-988a-4106-b066-cbe04c6046d7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Porque motivo a rtp ""internacional"" nao funciona fora de portugal? Algum motivo especial ou temps que pagar algo extra para os bolsos dos xulos.",1,4,1.0.6,2018-04-08 21:25:55,,,1.0.6
814589b6-18bc-4826-aac9-b4bd01bd7caa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Uso esta aplicacao numa Samsung Smart TV nos Estados Unidos, tenho acceso a todo o conteudo sem nenhuns problemas Obrigado",5,11,1.0.6,2018-09-17 22:22:23,,,1.0.6
1665ee59-7c9e-4f0e-994c-2d6bfba84992,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Why doesn't it support Chrome Cast?,1,3,1.0.6,2018-05-04 22:19:14,,,1.0.6
